zip_code,state,lat_max,lat_min,long_max,long_min,number_of_panels_north,number_of_panels_south,number_of_panels_east,number_of_panels_west,number_of_panels_flat,number_of_panels_total,potential_kwh_total
93721,California,36.7564476,36.7144006,-119.772755,-119.8054094,26938,38705,20903,27336,309887,423769,157102292
90089,California,34.0622976,34.0152161,-118.19889,-118.2913911,20,5021,3088,780,36484,45393,17065014
92590,California,33.5286587,33.4335543,-117.1429278,-117.3013305,5663,14487,11664,12842,323682,368338,146387920
94130,California,37.8316108,37.8079592,-122.3613301,-122.3780957,9163,11696,9834,10326,62893,103912,36136242
92136,California,32.6880213,32.6787651,-117.1032878,-117.1306575,698,2497,1636,2897,32613,40341,15374415
94613,California,37.7839278,37.7765715,-122.1742059,-122.1878417,561,3839,3451,3694,5363,16908,5819214
92182,California,32.7784807,32.7703846,-117.0648355,-117.0801667,2114,4994,1910,2849,57198,69065,26130105
92147,California,32.7271535,32.7223975,-117.2160013,-117.2218403,27,315,472,427,10867,12108,4445414
93740,California,36.8186986,36.8091914,-119.7346839,-119.760632,3429,5589,4450,4410,66496,84374,30900819
90720,California,33.8192377,33.7750541,-118.0373628,-118.0893379,60423,136499,91592,133364,258662,680540,250948759
91362,California,34.2456041,34.1470259,-118.7845421,-118.8617512,81671,260360,210617,227752,198930,979330,374550475
92345,California,34.472419,34.2709399,-117.2189463,-117.4223936,143161,513281,381007,498426,373005,1908880,804518055
92653,California,33.630514,33.5588312,-117.6734372,-117.7452631,48466,171466,126531,149663,243317,739443,271605318
92802,California,33.8322216,33.7886632,-117.8929741,-118.0329489,86440,146299,72598,119409,311056,735802,272236788
93730,California,36.9316557,36.7316779,-119.7326954,-119.8013167,17536,117162,89764,95393,22293,342148,123416548
93901,California,36.6867405,36.617019,-121.6104371,-121.6842497,57246,155323,150849,142106,562064,1067588,387892488
94087,California,37.3741179,37.3333773,-121.9961393,-122.0645245,108366,290577,197122,269683,243400,1109148,402026530
94550,California,37.7221894,37.3034922,-121.3528676,-121.82519,143629,338209,235552,306710,421042,1445142,523435463
94903,California,38.0426217,37.9872405,-122.5010059,-122.6407707,70492,135534,114219,118766,316593,755604,266203050
95356,California,37.7596171,37.6846307,-120.9763508,-121.0769078,83571,262068,194205,229652,390082,1159578,421594079
95382,California,37.565517,37.5033017,-120.7945675,-120.9051965,91587,264063,198148,236512,192655,982965,357747100
95692,California,39.0967361,38.9884287,-121.266012,-121.5141058,85,80,166,217,3458,4006,1442592
95762,California,38.7722026,38.5981873,-120.9974454,-121.1104194,65003,345047,283497,305655,158964,1158166,410299448
90056,California,34.008101,33.9766951,-118.3342549,-118.3847482,1596,59350,43511,51315,65059,220831,84422848
92253,California,33.7363356,33.5983736,-116.2336109,-116.3195241,135133,498748,327760,386890,233028,1581559,628735298
92342,California,34.8114741,34.6952817,-117.224654,-117.4159688,8546,53750,43483,42502,17355,165636,70637810
92886,California,33.9212447,33.8629227,-117.754792,-117.8458185,136119,377152,279951,352584,124517,1270323,463984878
93277,California,36.3269365,36.259106,-119.2832615,-119.4741276,195615,407256,243913,294486,455938,1597208,586098297
93723,California,36.8383218,36.7352365,-119.882718,-120.0244729,21293,48081,36200,40810,35653,182037,66814408
95207,California,38.0210214,37.9802705,-121.2918721,-121.3575453,132521,267507,184975,206649,352575,1144227,409318309
92029,California,33.1331714,33.0454385,-117.0680535,-117.2034187,56918,152308,127777,135221,323017,795241,301945286
92264,California,33.8175441,33.6982773,-116.4670354,-116.5646489,33938,98425,64833,69864,695651,962711,376374044
93312,California,35.4288136,35.2688,-119.0911268,-119.2456306,208263,515454,318612,418188,183307,1643824,609997459
92203,California,33.7859801,33.7157811,-116.1224869,-116.3036101,80238,282948,207974,269268,146761,987189,396289780
93711,California,36.8695613,36.7574766,-119.7911636,-119.8920283,153325,394596,245326,273759,304605,1371611,491459086
94111,California,37.8059931,37.7396947,-122.3697299,-122.4053576,9606,7066,775,1390,54677,73514,24564813
92676,California,33.8176519,33.6899861,-117.5332002,-117.7336033,1562,2123,2133,2008,510,8336,3075353
92067,California,33.0592432,33.001362,-117.1343341,-117.2402603,21266,74490,55435,60736,14509,226436,81633686
92108,California,32.7897384,32.5477059,-117.0465147,-117.1916688,21986,52008,37825,44347,259006,415172,154915376
92093,California,32.890602,32.8772217,-117.2286849,-117.2421665,540,6392,804,1150,17675,26561,9630165
94720,California,37.8811312,37.8589962,-122.2458332,-122.3189672,2891,9891,7371,13633,41522,75308,26354202
92121,California,32.9362914,32.873218,-117.1372753,-117.2600909,3386,26698,16478,23746,1059589,1129897,420599764
92134,California,32.73021,32.7215548,-117.143778,-117.148764,202,1361,330,308,13628,15829,5876962
94104,California,37.7937073,37.7882497,-122.399403,-122.4044118,25,176,214,80,9056,9551,2965997
91330,California,34.2554356,34.2411468,-118.5237543,-118.531423,479,1068,182,165,21341,23235,8878776
90747,California,33.8665071,33.8624712,-118.2538957,-118.2616389,8,85,622,734,10561,12010,4490122
92697,California,33.6501035,33.6439909,-117.8398402,-117.8455124,1129,1102,765,965,10668,14629,5426408
93786,California,36.7398315,36.7356551,-119.8002765,-119.8047537,22,12,8,47,27099,27188,10229539
93750,California,36.7390494,36.7363087,-119.7502336,-119.7538392,376,1058,491,510,10217,12652,4553800
96061,California,40.4630367,40.2499241,-121.3584182,-121.5647786,22,200,36,32,16,306,107829
93724,California,36.737496,36.7354502,-119.7881107,-119.7896937,36,64,300,301,2416,3117,1121448
92899,California,33.8616751,33.8601961,-117.8001849,-117.8017536,16,0,39,55,14823,14933,5670137
92132,California,32.7183501,32.7118137,-117.171372,-117.1760587,21,706,177,1181,12963,15048,5593616
95381,California,37.5341671,37.5311618,-120.8808003,-120.8834015,379,1502,1013,1157,4,4055,1494397
95343,California,37.3755264,37.3614747,-120.4415917,-120.4500078,638,1388,873,1212,239,4350,1558572
92249,California,32.7537487,32.7002873,-115.4355243,-115.5512929,39,306,169,102,1904,2520,1016241
90073,California,34.0543994,34.0496814,-118.4501517,-118.4542886,81,127,20,171,11312,11711,4500197
90052,California,33.9815187,33.9750242,-118.2581441,-118.2612733,410,1258,435,524,42965,45592,17344931
95431,California,38.3634183,38.3634152,-122.5278381,-122.5281254,4,18,8,27,14,71,23738
92885,California,33.8926955,33.8916594,-117.8193281,-117.8196945,19,133,10,10,1181,1353,507295
93408,California,35.282895,35.2826846,-120.6609287,-120.6612513,75,305,213,185,1484,2262,874163
91793,California,34.0694363,34.0682478,-117.9271142,-117.928882,83,139,23,28,1071,1344,498493
95319,California,37.6380349,37.6376487,-120.9003759,-120.9010149,54,53,79,139,12,337,120153
90261,California,33.8963087,33.8957519,-118.3768008,-118.3783538,53,329,165,242,1602,2391,867452
96069,California,40.7940629,40.5649046,-121.9025837,-122.1912695,9,36,19,16,0,80,25846
95196,California,37.3322534,37.3319976,-121.897783,-121.8978386,54,119,136,133,0,442,157088
92391,California,34.246589,34.2319202,-117.2212891,-117.2465186,0,1850,724,238,2916,5728,2234176
91184,California,34.1397037,34.1387617,-118.1603127,-118.1614445,0,78,28,113,87,306,112714
90809,California,33.8012154,33.7962486,-118.1483142,-118.1510568,0,625,184,458,13309,14576,5504172
94615,California,37.8062459,37.8025507,-122.2936542,-122.3023362,0,66,227,429,18564,19286,6963703
91734,California,34.0753585,34.0744545,-118.0336351,-118.0346871,0,130,86,75,79,370,141179
96089,California,40.685802,40.6851348,-122.4010263,-122.4023826,0,174,151,215,8,548,183364
90263,California,34.0340437,34.031912,-118.6940149,-118.7138442,0,77,10,4,2228,2319,886508
91521,California,34.1590923,34.1547113,-118.3230905,-118.3263554,0,785,105,117,14477,15484,5918590
92187,California,32.7186171,32.7167952,-117.1621246,-117.164158,0,26,26,7,2511,2570,901460
95213,California,37.9071737,37.9051023,-121.2245839,-121.2282734,0,89,18,16,13993,14116,5263408
91182,California,34.1493589,34.1487871,-118.1402909,-118.1410232,0,303,67,100,578,1048,397394
92358,California,34.3386782,34.1780884,-117.4393267,-117.6481369,0,108,63,94,571,836,325280
94018,California,37.5023349,37.5013623,-122.4681968,-122.4697447,0,114,145,121,356,736,245335
92619,California,33.6695006,33.6678069,-117.7635188,-117.7668857,0,200,91,595,1842,2728,1019466
93761,California,36.7511438,36.7506308,-119.7875228,-119.7890605,0,69,82,217,983,1351,505043
93106,California,34.4210508,34.4098486,-119.8426902,-119.8755315,0,53,29,38,972,1092,399582
90831,California,33.7682126,33.7663758,-118.199845,-118.202998,0,12,8,22,1683,1725,626463
92241,California,33.9435139,33.764332,-116.1494908,-116.4996988,0,0,22,80,957,1059,434333
95045,California,36.9562365,36.7345035,-121.412235,-121.6181704,0,0,79,106,166,351,123438
90079,California,34.0411565,34.040474,-118.2550024,-118.2553119,0,20,7,0,3247,3274,1206288
91121,California,34.1497241,34.148166,-118.0866972,-118.0927215,0,0,14,0,5504,5518,2094368
92522,California,33.9814071,33.9806679,-117.3736514,-117.3746383,0,0,170,0,1476,1646,634618
95867,California,38.5776607,38.5776045,-121.4803411,-121.4806534,0,0,15,0,282,297,104750
93646,California,36.704615,36.5755615,-119.2063554,-119.3588575,0,0,6,10,0,16,5231
90506,California,33.8870118,33.880505,-118.3269262,-118.3344832,4,440,0,25,22207,22676,8513945
95813,California,38.6059354,38.6009079,-121.4417829,-121.4486532,4,6,0,28,17171,17209,6285617
93009,California,34.2718379,34.2672265,-119.2078653,-119.2111916,5,16,0,6,11923,11950,4457315
93599,California,34.6198105,34.609819,-118.1031351,-118.1197657,30,32,0,0,42970,43032,17976598
92418,California,34.105204,34.1029217,-117.2922728,-117.2938456,5,379,0,0,6792,7176,2807682
95836,California,38.7350306,38.7076764,-121.4923221,-121.5467902,11,19,0,0,822,852,309053
93760,California,36.7351727,36.7346573,-119.781055,-119.7814168,11,0,0,0,1392,1403,517915
90071,California,34.0554182,34.0493086,-118.2516573,-118.2589207,0,93,0,8,9819,9920,3624233
92403,California,34.0634139,34.0632776,-117.2822321,-117.2863259,0,0,0,4,419,423,165397
91109,California,34.1575644,34.1558819,-118.1509882,-118.1534108,0,24,0,14,8676,8714,3316813
93764,California,36.7373234,36.73649,-119.7868896,-119.7875228,0,29,0,40,1604,1673,602456
95208,California,37.9923837,37.9911341,-121.2856367,-121.2866312,0,4,0,0,758,762,286267
95799,California,38.5742424,38.5706172,-121.5628669,-121.5778936,0,0,0,0,4188,4188,1527044
95007,California,37.1119961,37.1078339,-122.1085302,-122.1135887,0,0,0,0,10,10,3098
91802,California,34.0927697,34.0919176,-118.1251604,-118.1262118,0,20,0,0,1487,1507,573588
90846,California,33.8317323,33.8279651,-118.1430346,-118.1456858,0,0,0,0,905,905,339289
90844,California,33.77441,33.77441,-118.1920772,-118.1920772,0,0,0,0,139,139,51804
94660,California,37.7952107,37.7952107,-122.2687562,-122.2687562,0,0,0,0,2258,2258,813794
91188,California,34.1508464,34.1503445,-118.1418003,-118.1425317,0,0,0,0,3944,3944,1479132
91124,California,34.1487598,34.1473313,-118.1527709,-118.1538679,0,0,0,0,7062,7062,2530268
95101,California,37.390852,37.3882899,-121.883455,-121.8877458,0,0,0,0,12633,12633,4704539
92305,California,34.2303338,34.1201925,-116.7001465,-116.9888524,0,0,0,0,0,,
08104,New Jersey,39.9319155,39.9009939,-75.0943073,-75.1298191,5565,30487,19290,21437,187547,264326,78829487
08102,New Jersey,39.9572903,39.9441346,-75.1048453,-75.1288498,489,3590,5708,4927,74568,89282,26412766
08103,New Jersey,39.9498179,39.9213841,-75.0834948,-75.133103,2229,8891,9706,9406,204192,234424,69923535
08611,New Jersey,40.2432634,40.1759629,-74.7271457,-74.8217206,4925,24980,29672,31030,103408,194015,55795952
07756,New Jersey,40.2162997,40.2072195,-74.0009082,-74.0153001,675,6260,12958,5706,5344,30943,8984818
07878,New Jersey,40.8752968,40.866967,-74.4731413,-74.4828085,6,870,633,693,665,2867,773228
08609,New Jersey,40.2357668,40.2137557,-74.7208358,-74.7571604,2698,18000,11578,15520,74788,122584,35695918
07028,New Jersey,40.828918,40.7858448,-74.1918617,-74.2183223,515,15236,14528,4115,12529,46923,13350781
07603,New Jersey,40.883939,40.8657682,-74.0209464,-74.0387564,1593,20587,14188,8432,15481,60281,17322998
08085,New Jersey,39.8301491,39.6810593,-75.266295,-75.4059628,71,390,78,35,2997,3571,1092058
08105,New Jersey,39.9713458,39.9371549,-75.0674914,-75.1098062,4886,26977,15790,17229,101831,166713,49447522
08629,New Jersey,40.2296382,40.2102224,-74.7204242,-74.7412965,1164,15480,8792,18509,14791,58736,16995691
07017,New Jersey,40.7879696,40.7559669,-74.1903597,-74.2234123,4023,35639,30838,12995,94490,177985,50954243
07062,New Jersey,40.6438673,40.6203902,-74.3832824,-74.4224949,2567,26611,15539,7644,29875,82236,23190043
07063,New Jersey,40.6181745,40.5950526,-74.4249683,-74.4627063,2903,23516,10847,8789,33431,79486,22596318
07660,New Jersey,40.8677555,40.8348474,-74.0080986,-74.0335008,2472,22767,20328,9784,69393,124744,35960955
07666,New Jersey,40.9168969,40.8612846,-73.9887879,-74.0357843,5949,85308,58953,22704,97259,270173,76631345
08108,New Jersey,39.9245953,39.8984389,-75.0378187,-75.0878632,1871,40675,25825,13815,51350,133536,38979088
07040,New Jersey,40.74536,40.7134341,-74.243931,-74.2886974,4791,51330,33492,15263,65889,170765,48846555
07060,New Jersey,40.6401506,40.5987033,-74.3903835,-74.4644006,8769,67117,48265,23006,131005,278162,79015105
07070,New Jersey,40.8445183,40.8086876,-74.0950441,-74.1244089,4644,39991,37288,9639,71298,162860,47077896
07204,New Jersey,40.6725258,40.6590933,-74.2470716,-74.2850074,4073,29053,15476,22601,28870,100073,28687095
07720,New Jersey,40.208559,40.1957466,-74.004294,-74.0221629,2691,14512,14850,10367,12353,54773,16150736
08110,New Jersey,39.9936794,39.935157,-75.0132641,-75.0866884,6009,44542,23556,33951,549225,657283,196811125
08618,New Jersey,40.2906688,40.2217516,-74.7544632,-74.8167852,14658,70255,50605,37597,226634,399749,115681590
07003,New Jersey,40.848309,40.7680686,-74.1629662,-74.2116387,11811,96792,73351,50439,131399,363792,104577761
07011,New Jersey,40.8941388,40.861132,-74.1208762,-74.1677939,11625,77785,38299,56484,171662,355855,103709211
07018,New Jersey,40.7677912,40.7453873,-74.1985804,-74.237638,4087,24952,18305,8681,103834,159859,45948366
07023,New Jersey,40.653026,40.6307694,-74.3722409,-74.4013094,1053,16315,13095,5492,7675,43630,12236600
07042,New Jersey,40.8356429,40.7887029,-74.1955306,-74.2371222,5971,49690,42969,14909,74264,187803,53682026
07050,New Jersey,40.7895332,40.7523291,-74.218735,-74.254774,5894,34998,30434,11441,126410,209177,60410171
07079,New Jersey,40.762036,40.7360886,-74.2355174,-74.2827842,3356,33073,34449,10827,51251,132956,37687497
07106,New Jersey,40.7511598,40.7307366,-74.2103662,-74.2507166,2488,26250,25699,12438,59258,126133,35974952
07110,New Jersey,40.8373138,40.8062634,-74.1340891,-74.1834228,9276,71064,63913,30953,64972,240178,68898420
07203,New Jersey,40.6629779,40.63782,-74.2362281,-74.2840447,3944,39867,22662,27186,89473,183132,52736293
07205,New Jersey,40.7108107,40.6758616,-74.2122463,-74.2476677,7796,50698,32330,25664,204561,321049,93909563
